version,publishedtime,url,length of content,md5
version1.0,19/03/2020 15:09,https://gov.wales/stay-home-guidance-households-possible-coronavirus,19888,D2C67CDBB93D0578BEDFE2CC42A6041F
version1.0,30/03/2020 15:23,https://www.mind.org.uk/information-support/coronavirus-and-your-wellbeing/,26132,55F5F5FB94A1365BEC2D5B5D29477A10
version1.0,30/03/2020 15:23,https://gov.wales/check-if-you-need-coronavirus-medical-help,1092,53DBA1EC02CB6511C436863A60978DA2
version1.0,30/03/2020 15:23,https://gov.wales/coronavirus,2309,BB11FBE12DD61F320F102AF2E518F61E
version1.0,30/03/2020 15:23,https://gov.wales/get-coronavirus-support-extremely-vulnerable-person,2154,9B9A74B4A21B1B0582E480E3ACC50434
version1.0,30/03/2020 15:23,https://gov.wales/coronavirus-health-advice,3210,C285E26B5BD5BA8C618C5A89D609A0D9
version1.0,24/03/2020 12:00,https://gov.wales/guidance-on-shielding-and-protecting-people-defined-on-medical-grounds-as-extremely-vulnerable-from-coronavirus-covid-19#content,1512,880F1DA48F32C38B01CF2F50C2DDC067
version1.0,19/03/2020 15:09,https://gov.wales/stay-home-guidance-households-possible-coronavirus#content,19888,D2C67CDBB93D0578BEDFE2CC42A6041F
version1.0,30/03/2020 15:23,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-for-uk-businesses/coronavirus-covid-19-guidance-for-uk-businesses-trading-internationally#dit-coronavirus-covid-19-business-support-contacts,9949,461622845B18513890CE2C76498B074A
version2.0,30/03/2020 15:23,https://www.bbc.co.uk/iplayer/episode/m000grsg/bbc-news-special-coronavirus-pandemic,9353,2180671D693FEE340B706DE50981BB4F
version1.0,30/03/2020 15:24,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-for-uk-businesses/coronavirus-covid-19-guidance-for-uk-businesses-trading-internationally#government-coronavirus-covid-19-advice-and-support,9949,461622845B18513890CE2C76498B074A
version1.0,30/03/2020 15:24,https://www.businesssupport.gov.uk/coronavirus-business-advice/,2043,B76EC999C2055105D267CA19AB7BBCDC
version1.0,24/03/2020 17:01,https://gov.wales/coronavirus-covid-19-support-for-the-third-sector-html#content,3523,21B4454C22580AD5F72B50B823B1B57E
version2.0,30/03/2020 15:24,https://www.bbc.co.uk/iplayer/episode/m000h1hh/bbc-news-special-coronavirus-daily-update-22032020,9433,7349D9083A3C60DEBD8C215D94D05255
version1.0,30/03/2020 14:03,https://www.gov.uk/guidance/coronavirus-covid-19-information-for-individuals-and-businesses-in-wales,9771,B590F1E5B6685CE6B047ADC90EA5B3FC
version1.0,27/03/2020 10:49,https://gov.wales/coronavirus-key-critical-workers,4338,23C4D64173DBE723186C6F52D0D800C9
version1.0,30/03/2020 15:24,https://www.businesssupport.gov.uk/coronavirus-business-support/,5248,3D9B180A1674C34071C150EF38825816
version1.0,30/03/2020 15:24,https://www.gov.uk/government/news/chancellor-announces-workers-support-package,9470,38353FEF4C281A47A448C4FC5DA22CA4
version1.0,30/03/2020 15:24,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-for-uk-businesses/coronavirus-covid-19-guidance-for-uk-businesses-trading-internationally,9949,461622845B18513890CE2C76498B074A
version1.0,24/03/2020 17:27,https://gov.wales/coronavirus-support-for-the-third-sector#content,1221,DFAFB09154C7730E960DC0643F9EE6D7
version1.0,24/03/2020 17:27,https://gov.wales/coronavirus-support-for-the-third-sector,1221,DFAFB09154C7730E960DC0643F9EE6D7
version1.0,30/03/2020 15:24,https://gov.wales/business-and-employers-coronavirus#content,2291,D4FA02952DD5F43F96D3E4551BCFBD77
version1.0,30/03/2020 8:00,https://gov.wales/coronavirus-covid-19-support-businesses,3837,981270FC3756554BB2252C6799EFC001
version2.0,30/03/2020 15:24,https://www.bbc.co.uk/news/live/world-52087619,29848,F7883B6AB1356925777A4B8F6E25A724
version1.0,30/03/2020 15:24,https://gov.wales/business-and-employers-coronavirus,2291,D4FA02952DD5F43F96D3E4551BCFBD77
version1.0,30/03/2020 15:24,https://www.gov.uk/government/speeches/the-chancellor-rishi-sunak-provides-an-updated-statement-on-coronavirus,11592,4ABD03EEF47C80851FCD54351DAA411F
version1.0,24/03/2020 17:01,https://gov.wales/coronavirus-covid-19-support-for-the-third-sector-html,3523,21B4454C22580AD5F72B50B823B1B57E
version2.0,30/03/2020 15:24,https://www.bbc.co.uk/iplayer/episode/m000gwt3/bbc-news-special-coronavirus-daily-update-17032020,9506,23A0EB37C51114775180A040DBBDAAF1
version1.0,30/03/2020 15:24,https://www.businesssupport.gov.uk/coronavirus-business-interruption-loan-scheme/,2168,DA31C753F032EC766F4DFA1F8A8668FA
version1.0,30/03/2020 8:00,https://gov.wales/coronavirus-covid-19-support-businesses#content,3837,981270FC3756554BB2252C6799EFC001
version1.0,27/03/2020 13:28,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-for-uk-businesses,4064,49190A244343F72EE56A2B175FB23296
version1.0,30/03/2020 15:25,https://www.mentalhealthatwork.org.uk/resource/coronavirus-supporting-yourself-and-your-team/?read=more,3218,E4D4E04013EB2176E752578CBF3142BB
version1.0,26/03/2020 14:45,https://www.gov.uk/government/publications/specification-for-ventilators-to-be-used-in-uk-hospitals-during-the-coronavirus-covid-19-outbreak,4802,088CA507E20A76644D15EFB4D0F428F6
version1.0,30/03/2020 15:25,https://builduk.org/coronavirus/,2614,661A2541A57F80B94CED435991A8D44A
version1.0,30/03/2020 15:25,https://www.businesssupport.gov.uk/statutory-sick-pay-rebate/,1734,8584D5C7C670C0BE276CAC1CC38B688A
version1.0,30/03/2020 15:25,https://www.mentalhealthatwork.org.uk/resource/coronavirus-and-your-wellbeing/,3334,449A9C69773D38AEDA2D99AC352C0AF4
version1.0,30/03/2020 15:25,https://www.mentalhealthatwork.org.uk/resource/working-well-from-home-under-self-quarantine-for-coronavirus/?read=more,2935,E21E77438FE26FFC5D1EEABB90DEBDBC
version1.0,30/03/2020 15:25,https://builduk.us5.list-manage.com/subscribe?u=43de7616c0d926d08752d5488&id=9df8015aee,251,9DCEFB4AFF3A6099C653B6009E790F05
version1.0,30/03/2020 15:25,https://www.mentalhealthatwork.org.uk/resource/coronavirus-and-your-wellbeing/?read=more,3140,C9B675A6BB683EF912C488C49AD74349
version1.0,30/03/2020 15:25,https://www.mentalhealthatwork.org.uk/toolkit/coronavirus-and-isolation-supporting-yourself-and-your-colleagues/,5040,3F01899C7CCBEA9084252731DB1E1B7D
version1.0,25/03/2020 11:30,https://www.gov.uk/government/publications/regulatory-approval-for-coronavirus-covid-19-test-kits,4961,3E3BEB9CABE9C2E09188521A029B09EC
version1.0,30/03/2020 15:26,https://www.mentalhealthatwork.org.uk/resource/working-well-from-home-under-self-quarantine-for-coronavirus/,3101,4901605191459EF8981BDBF652145B97
version1.0,30/03/2020 15:26,https://www.businesssupport.gov.uk/business-closures-and-stay-at-home-faqs/,8487,82DD5BE2A1DFE9A9D66B58CDC6032816
version1.0,30/03/2020 15:26,https://www.mentalhealthatwork.org.uk/?s=coronavirus,4030,B546575F18B425986B345C9AE9F0A832
version1.0,30/03/2020 15:26,https://builduk.org/coronavirus,2614,661A2541A57F80B94CED435991A8D44A
version1.0,25/03/2020 12:43,https://www.gov.uk/guidance/producing-hand-sanitiser-and-gel-for-coronavirus-covid-19,5676,68798031192FD9170AAC266F0D1E5BA4
version2.0,30/03/2020 15:26,https://www.bbc.co.uk/news/live/world-52087619,29848,35F91EFD3D4D91B4682C0EC6AC38BDD2
version1.0,30/03/2020 15:26,https://www.businesssupport.gov.uk/coronavirus-job-retention-scheme/,2919,0DD534D6CF17FC68E77E81D2F49C8459
version1.0,30/03/2020 15:26,https://www.mentalhealthatwork.org.uk/resource/cmha-interview-with-unmind-coronavirus-how-can-people-stay-mentally-healthy/?read=more,3311,C1405B538BFDD7CF38DCE2F2AE086EFF
version2.0,30/03/2020 15:26,https://www.bbc.com/news/explainers-51632801,9004,9B19207A63D2E4E16C40DE8FAC67082A
version1.0,30/03/2020 15:26,https://www.businesssupport.gov.uk/support-for-businesses-from-outside-of-government/,10275,8D9773045261F497C776E6C4184AB322
version2.0,30/03/2020 15:26,https://www.bbc.co.uk/news/world-asia-china-51215348,10004,04EFC57F7296E2D399392B456D2B27DC
version1.0,30/03/2020 15:26,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-on-isolation-for-residential-educational-settings/coronavirus-covid-19-guidance-on-isolation-for-residential-educational-settings,21707,1A7308167EB79CDBF4406AEECB5C294E
version2.0,30/03/2020 15:26,https://www.bbc.com/news/newsbeat-52063221,9725,A854CD44841FC4CBBA228D6AE3ED8CE3
version1.0,30/03/2020 15:26,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-on-vulnerable-children-and-young-people/coronavirus-covid-19-guidance-on-vulnerable-children-and-young-people,29874,11F0CE5BAD579F5F6C0EEE527AC2BCD6
version2.0,30/03/2020 15:26,https://www.bbc.co.uk/news/world-asia-china-51249208,12860,83A90FFF551DC4427407453F09C75996
version1.0,27/03/2020 16:02,https://www.gov.uk/guidance/exemptions-from-devices-regulations-during-the-coronavirus-covid-19-outbreak,6054,65F6A9C39645A6B6B7EE4C456595231B
version1.0,24/03/2020 11:43,https://www.gov.uk/guidance/managing-clinical-trials-during-coronavirus-covid-19,13003,02C1DDD55D7CF0F853F1ADC83A8632A1
version1.0,27/03/2020 22:19,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-on-vulnerable-children-and-young-people,4836,960808F6EB2E74C3FBA396BD6BB6CA14
version1.0,27/03/2020 22:19,https://www.gov.uk/government/collections/coronavirus-covid-19-guidance-for-schools-and-other-educational-settings,6305,0C3B8AD2F56D786932CB62A6AE2B2E4A
version1.0,30/03/2020 11:54,https://www.gov.uk/government/collections/mhra-guidance-on-coronavirus-covid-19,7893,EC62BD2BADA527FC30F0960CE1EB5AAC
version1.0,23/03/2020 17:50,https://www.gov.uk/government/publications/coronavirus-bill-summary-of-impacts,3596,3ABD7958DDC7AC8DCED1353C93D71EEF
version2.0,30/03/2020 15:27,https://www.bbc.co.uk/news/world-europe-51693259,9566,36B4F64F4E787201CCFF033D506BECE4
version1.0,30/03/2020 15:27,https://www.gov.uk/guidance/clinical-trials-applications-for-coronavirus-covid-19,5478,B287478DC2B4CE4B9FD7C4E6543E9B69
version1.0,26/03/2020 9:56,https://www.gov.uk/government/publications/coronavirus-bill-what-it-will-do,4272,691DFAB7B870E61E56321D2F114AE0A6
version2.0,30/03/2020 15:27,https://www.bbc.com/news/uk-51641243,14487,DE7176FC737AAEFE3D2564BF2054A9B0
version1.0,30/03/2020 15:28,https://www.gov.uk/government/news/major-new-measures-to-protect-people-at-highest-risk-from-coronavirus,11266,A8A7DB26F16A2A06555E1A1BDB8C5456
version2.0,30/03/2020 15:28,https://www.bbc.com/news/world-52092898,8302,EFBBE9EBB0CFCFCD15CC5F77EAED0DBC
version2.0,30/03/2020 15:28,https://www.bbc.co.uk/news/world-asia-51603251,11268,F491B685A9BD104F941FF190BFE6E916
version1.0,30/03/2020 15:32,https://www.gov.uk/guidance/coronavirus-covid-19-guidance-for-local-government,9451,1B9D5318C2E02AEFC0FA695340E3B937
version1.0,30/03/2020 15:28,https://www.gov.uk/government/publications/coronavirus-covid-19-guidance-on-isolation-for-residential-educational-settings,4619,FF2120CDA58A9981F6847B61382D5929
version2.0,30/03/2020 15:28,https://www.bbc.com/news/health-51481210,10737,57A8A202806C20906739A57BF5BF5FC9
version1.0,30/03/2020 15:28,https://www.gov.uk/government/publications/coronavirus-bill-what-it-will-do/what-the-coronavirus-bill-will-do,26623,2B8319EFC82F28B0795F1856A3DC17EB
version2.0,30/03/2020 15:28,https://www.bbc.co.uk/news/live/world-52087619,29848,99E121DD7B344D0F22E78A1C0A391666
version1.0,30/03/2020 15:28,https://www.gov.uk/government/publications/covid-19-safeguarding-in-schools-colleges-and-other-providers/coronavirus-covid-19-safeguarding-in-schools-colleges-and-other-providers,27587,E59F704593F46449F4EFC5EFD957450A
version1.0,30/03/2020 15:28,https://www.gov.uk/government/publications/covid-19-safeguarding-in-schools-colleges-and-other-providers,3944,BEFFCADC8150D97A806AD2CB4DE7AAB7
version2.0,30/03/2020 15:28,https://www.bbc.co.uk/news/world-asia-china-51230011,12380,9B9DD24A8D83C54FA399D833EAEFCF2C
version1.0,30/03/2020 15:28,https://www.gov.uk/government/publications/coronavirus-bill-summary-of-impacts/coronavirus-bill-summary-of-impacts,170802,9604C07C900EC1E1FBA6C7EEB7A90643
version1.0,27/03/2020 22:19,https://www.gov.uk/government/publications/covid-19-school-closures,4730,8706FFBD2B7C1A04A494DC4D1899D77E
version2.0,30/03/2020 15:28,https://www.bbc.com/news/health-51943612,7007,D9F6EA98BD457E8C698C29062E92E04A
version1.0,30/03/2020 15:28,https://www.gov.uk/government/speeches/pm-statement-on-coronavirus-22-march-2020,7042,DD14058F1FAF2C4DC172B46646B23DF3
version1.0,30/03/2020 15:29,https://www.gov.uk/government/publications/coronavirus-covid-19-maintaining-further-education-provision,3546,9B5328E7B75E98C767F95FBE091948C3
version2.0,30/03/2020 15:29,https://www.bbc.com/news/education-51643556,9654,14D794F66F34599E84367BA394B55029
version2.0,30/03/2020 15:29,https://www.bbc.com/news/uk-51486131,12368,E73BFFC0EC88DC037F5C3DC6A0F2DEA5
version1.0,30/03/2020 12:00,https://www.gov.uk/guidance/ofsted-coronavirus-covid-19-rolling-update,11271,278FE4CE0C198E16027A99F969074502
version1.0,25/03/2020 17:11,https://www.gov.uk/government/publications/coronavirus-covid-19-travel-advice-for-educational-settings,4200,9921130E424BFEE5E4B7A5FA2DA495C6
version1.0,30/03/2020 15:29,https://www.gov.uk/government/publications/covid-19-free-school-meals-guidance/covid-19-free-school-meals-guidance-for-schools,6972,97DD5A5FE12754A35BEF942EEBA9710E
version2.0,30/03/2020 15:29,https://www.bbc.com/news/health-51714498,10890,07DBA79FE08A6B20A3A33CF77DD47020
version1.0,30/03/2020 15:29,https://www.gov.uk/government/publications/coronavirus-covid-19-cancellation-of-gcses-as-and-a-levels-in-2020/coronavirus-covid-19-cancellation-of-gcses-as-and-a-levels-in-2020#might-the-exams-be-reinstated-if-the-coronavirus-covid-19-is-not-as-bad-as-expected,14813,B0B77B82BF38329F6BA2D50859931FC6
version1.0,30/03/2020 15:29,https://www.gov.uk/government/news/ibuprofen-use-and-covid19coronavirus,4657,94001905554C665756797B4D36797A72
version2.0,30/03/2020 15:29,https://www.bbc.co.uk/iplayer/episode/m000h1hf/bbc-news-special-coronavirus-daily-update-14-coronavirus-daily-update,9486,4390FFBEB34F92BA5837B760DDF4BE51
version1.0,30/03/2020 15:29,https://www.gov.uk/government/publications/coronavirus-covid-19-early-years-and-childcare-closures,4055,AF5A87127FB3244FCA193C8F9F9CA35D
version1.0,26/03/2020 17:09,https://www.gov.uk/government/publications/guidance-to-educational-settings-about-covid-19,5045,0DE97494BC7FBC29382DC970008B2845
version1.0,20/03/2020 22:17,https://www.gov.uk/government/publications/covid-19-free-school-meals-guidance,4813,FFD8B0CCE5B8900B5C98F3D19E83DA9E
version1.0,27/03/2020 18:04,https://www.gov.uk/guidance/coronavirus-immigration-guidance-if-youre-unable-to-return-to-china-from-the-uk,7365,18224456C68C244E2E182DE19E927CE9
version1.0,30/03/2020 15:29,https://www.gov.uk/government/speeches/pm-statement-on-coronavirus-18-march-2020,9364,BF8BCB08199450B95639C779B9B4F911
version1.0,30/03/2020 15:29,https://www.gov.uk/government/publications/coronavirus-covid-19-cancellation-of-gcses-as-and-a-levels-in-2020,4314,5A238F42967DE78C629B7ECC56D8E52D
version1.0,30/03/2020 15:29,https://www.gov.uk/government/publications/coronavirus-covid-19-ventilator-supply-specification,4081,4095EB372CADA999866FF9E2E70233B4
version1.0,30/03/2020 15:29,https://www.gov.uk/government/publications/coronavirus-covid-19-early-years-and-childcare-closures/coronavirus-covid-19-early-years-and-childcare-closures,33761,BA634E60EA07944575032BAADFB0A6AB
version1.0,30/03/2020 15:30,https://www.gov.uk/government/speeches/pm-statement-on-coronavirus-16-march-2020,9010,0232523011373D7E15296231CB8B40B2
version1.0,30/03/2020 15:30,https://www.gov.uk/government/publications/coronavirus-covid-19-maintaining-educational-provision,3811,AEDCD3C2E23A9F67041C79625B7C7BF2
version1.0,30/03/2020 15:30,https://www.gov.uk/government/publications/coronavirus-covid-19-implementing-social-distancing-in-education-and-childcare-settings,3598,989BDE6F948F2A59779AEC11E774F0CE
version1.0,30/03/2020 15:30,https://www.gov.uk/government/publications/coronavirus-covid-19-implementing-social-distancing-in-education-and-childcare-settings/coronavirus-covid-19-implementing-social-distancing-in-education-and-childcare-settings,13303,7923F97F1ED3F0418DD236F48DC70037
version2.0,30/03/2020 15:30,https://www.bbc.co.uk/news/live/world-52087619,29848,06FDF82F354A2F37986F0C5491EAC6C8
version1.0,30/03/2020 15:30,https://www.gov.uk/government/publications/coronavirus-covid-19-travel-advice-for-educational-settings/coronavirus-travel-guidance-for-educational-settings,15244,1D5476A86210AC92763059ECA1A5C37A
version1.0,30/03/2020 15:31,https://www.gov.uk/government/publications/coronavirus-covid-19-cancellation-of-gcses-as-and-a-levels-in-2020/coronavirus-covid-19-cancellation-of-gcses-as-and-a-levels-in-2020,14813,B0B77B82BF38329F6BA2D50859931FC6
version2.0,30/03/2020 18:06,https://www.bbc.com/news/coronavirus,9234,072F671E1CB45B3B7A2E472B71D736C6
version1.0,30/03/2020 15:31,https://www.gov.uk/government/publications/covid-19-guidance-on-drivers-hours-relaxations/coronavirus-covid-19-guidance-on-drivers-hours-relaxations,12332,9F8919893E3A20E4860A7AB5DFA1D6D1
version1.0,30/03/2020 15:31,https://www.acas.org.uk/coronavirus/more-coronavirus-advice,3287,9CA40C163E5174566E4549EE8F461A5E
version1.0,30/03/2020 15:31,https://www.acas.org.uk/webinars,2909,EC74874DC09DD8D9FA06BF793E39747E
version1.0,30/03/2020 15:32,https://www.gov.scot/coronavirus-covid-19/,4564,FB6A277D34BAD262A009A2B94E35718E
version1.0,30/03/2020 15:32,https://www.gov.uk/government/publications/coronavirus-covid-19-apprenticeship-programme-response/coronavirus-covid-19-guidance-for-apprentices-employers-training-providers-end-point-assessment-organisations-and-external-quality-assurance-pro,33332,D8AA6C6DCEDE5D73C44FEB191D869142
version2.0,30/03/2020 18:06,"	https://www.bbc.com/news/coronavirus",9234,072F671E1CB45B3B7A2E472B71D736C6
version1.0,30/03/2020 15:32,https://www.gov.uk/government/publications/coronavirus-covid-19-apprenticeship-programme-response,5875,FAAA2C4A52E6391A08294D1685DE6D4A
version1.0,30/03/2020 15:32,https://www.acas.org.uk/coronavirus,4582,0D8AD5A228448CBF9E1493DD30C66C5C
version2.0,30/03/2020 18:06,https://www.bbc.co.uk/news/topics/cyz0z8w0ydwt/coronavirus-pandemic,9234,072F671E1CB45B3B7A2E472B71D736C6
version1.0,19/03/2020 12:00,https://www.acas.org.uk/coronovirus-support-for-employers-and-employees-live-on-twitter,1128,FC634A4B13BEBC86F3CFFE33ECC48605
version2.0,30/03/2020 18:06,https://www.bbc.com/news/topics/cyz0z8w0ydwt/coronavirus-pandemic,9234,072F671E1CB45B3B7A2E472B71D736C6
version2.0,30/03/2020 15:32,https://www.bbc.co.uk/news/world-europe-51658511,10992,175667CC1EC3ADEF21EB95A02118F24C
version2.0,30/03/2020 18:06,https://www.bbc.co.uk/news/coronavirus,9234,072F671E1CB45B3B7A2E472B71D736C6
version1.0,30/03/2020 15:32,https://www.gov.uk/government/publications/guidance-to-employers-and-businesses-about-covid-19/guidance-for-employers-and-businesses-on-coronavirus-covid-19#limiting-spread-of-coronavirus-covid-19-in-business-and-workplaces,11111,1A10484C4D5A9236045C862348CA1B98
version1.0,30/03/2020 15:33,https://www.gov.uk/guidance/coronavirus-covid-19-uk-transport-and-travel-advice,4838,81BB7E5E3BFA9990530BCD6D2261CB9E
version1.0,30/03/2020 17:29,https://www.gov.uk/guidance/travel-advice-novel-coronavirus,10986,4F7E21801B2F1B536F5790C32965E428
version1.0,30/03/2020 18:06,https://www.bbc.co.uk/news/topics/cyz0z8w0ydwt/coronavirus-outbreak,9234,072F671E1CB45B3B7A2E472B71D736C6
version2.0,30/03/2020 15:33,https://www.bbc.co.uk/news/live/world-52087619,30266,161C57DA7DFA3832230244D3E99D08D2
version1.0,30/03/2020 15:33,https://www.acas.org.uk/coronavirus/if-someone-has-coronavirus-symptoms-at-work,4146,E3E7D452B0D5789C1AF66EF855A2714A
version1.0,30/03/2020 15:33,https://www.gov.uk/government/publications/covid-19-guidance-on-drivers-hours-relaxations,3774,C9D71AC0723D4E4C4BC9A3F5178A1BC8
version1.0,24/03/2020 18:03,https://www.gov.uk/guidance/coronavirus-covid-19-mots-for-lorries-buses-and-trailers,7902,A3B1F5D958F60D1C2234B2FD7E77E074
version1.0,30/03/2020 15:33,https://www.gov.uk/government/publications/guidance-to-employers-and-businesses-about-covid-19/guidance-for-employers-and-businesses-on-coronavirus-covid-19,11111,1A10484C4D5A9236045C862348CA1B98
version1.0,30/03/2020 15:33,https://www.gov.uk/government/publications/covid-19-guidance-on-freight-transport,4224,3A9E38C10F1A5C42DE80BEFE4370E1B5
version1.0,30/03/2020 15:33,https://www.gov.uk/government/publications/guidance-to-employers-and-businesses-about-covid-19/guidance-for-employers-and-businesses-on-coronavirus-covid-19#what-to-do-if-someone-develops-symptoms-of-coronavirus-covid-19-on-site,11111,1A10484C4D5A9236045C862348CA1B98
version1.0,25/03/2020 22:19,https://www.gov.uk/guidance/coronavirus-covid-19-driving-tests-and-theory-tests,10143,2AEC155C3A8153158394B2BC3B39197E
version1.0,30/03/2020 15:33,https://www.gov.scot/publications/coronavirus-covid-19-social-distancing-in-education-and-childcare-settings/,3283,D753EE3BC260B519BBB9F31DD4404996
version2.0,30/03/2020 15:33,https://www.bbc.com/news/newsbeat-52063221,9624,889FB851A7587FB5ED41D23D2265EE7B
version1.0,30/03/2020 15:33,https://www.gov.uk/government/publications/covid-19-shipping-and-sea-ports-guidance/guidance-for-shipping-and-sea-ports-on-coronavirus-covid-19#limiting-spread-of-coronavirus-covid-19-in-marine-settings,9510,A4D53AB9814F4E276ABD8E9D929809D5
version2.0,30/03/2020 18:06,https://www.bbc.co.uk/news/explainers,9001,987A7A15DAE6DB07962C241E808B9BD4
version1.0,26/03/2020 17:09,https://www.gov.uk/government/publications/covid-19-shipping-and-sea-ports-guidance,5192,8C5FFF267A4FC334AF98932F005197C7
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus-covid-19-caravan-sites-and-holiday-parks/,6157,D15396ADD57AAAAF5FDC223C2280E30A
version1.0,30/03/2020 15:34,https://www.gov.scot/collections/coronavirus-covid-19-guidance/,2775,AD26EBBAC3D24B221C857538AAFF4149
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus-covid-19-childcare-closures-and-emergency-provision/,2404,C6A074F38C75FCC6EE517926BD227043
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus---school-and-elc-closures-guidance-on-critical-childcare-provision-for-key-workers/,8506,FF82CBF62001B1687D65988CFD69713D
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus-covid-19-staying-at-home-and-away-from-others-social-distancing/,2876,1980CBAE1EA647A5F0E02B1B87EA492D
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/covid-19---emergency-hardship-support-for-scottish-fishing-industry/,4602,D170ED5C6D518B7B16BF9758E8FD5A18
version1.0,30/03/2020 15:34,https://www.gov.uk/government/publications/covid-19-shipping-and-sea-ports-guidance/guidance-for-shipping-and-sea-ports-on-coronavirus-covid-19#what-to-do-if-you-have-had-a-person-with-confirmed-coronavirus-covid-19-in-a-marine-setting,9510,A4D53AB9814F4E276ABD8E9D929809D5
version1.0,30/03/2020 15:34,https://www.gov.uk/government/publications/covid-19-shipping-and-sea-ports-guidance/guidance-for-shipping-and-sea-ports-on-coronavirus-covid-19,9510,A4D53AB9814F4E276ABD8E9D929809D5
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus---returning-to-registered-professional-practice-guidance/,3034,CB9320C966B0F76A146A63D785D34B43
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus-covid-19-business-and-social-distancing-guidance/,12169,58356834EBC6255F936C1FE99472E1A6
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus-covid-19-shielding-support-contacts/,2260,DE7539F20BD2F8402ECF4948D4A1542E
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus-covid-19-advice-for-unpaid-carers-march-2020/,5947,D286D3CA555A210FA745F5CBE1545CDF
version1.0,30/03/2020 15:34,https://www.gov.scot/publications/coronavirus-covid-19-coordinating-offers-of-help-from-businesses/,2612,C9D143CDF51EADA8AE3999D3AB898025
version2.0,30/03/2020 15:35,https://www.bbc.co.uk/news/live/world-52087619,30268,880645A1A796FD74C9587F0ECCFCA239
version1.0,27/03/2020 16:12,https://www.gov.uk/government/publications/covid-19-guidance-for-staff-in-the-transport-sector,5634,BED29FD297CF19C3E83FB3672576CC84
version1.0,30/03/2020 15:35,https://www.gov.scot/publications/coronavirus-covid-19-culture-and-creative-sector-support/,3294,5FAD6BC1F78DB2CF451C99D719CC457B
version1.0,30/03/2020 15:35,https://www.gov.scot/publications/coronavirus-covid-19-advice-for-beekeepers/,5526,8BC62B362FAB671D05830BA427E1E53A
version1.0,30/03/2020 15:36,https://learn.nes.nhs.scot/27993/coronavirus-covid-19#,2363,D5FD81CFA8ADEAB18F2CFE73F6F6AEFF
version1.0,30/03/2020 15:36,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-shielding,17086,87998958713BB723361586E7716A4EF3
version1.0,30/03/2020 15:36,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-stay-at-home-advice/,14250,B665A3217576DB67F8B33E499F5771A4
version1.0,30/03/2020 15:37,https://www.nhsinform.scot/self-help-guides/self-help-guide-coronavirus-covid-19/,1637,B8C852FCD24BD901925C85AEA6BE9A0A
version1.0,30/03/2020 15:37,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-guidance-for-households-with-possible-coronavirus-infection/,14250,B665A3217576DB67F8B33E499F5771A4
version1.0,30/03/2020 15:37,http://www.nhsinform.scot/coronavirus,3748,AB304B430696715CD1C71C969930A27E
version1.0,30/03/2020 15:37,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-shielding/,17086,87998958713BB723361586E7716A4EF3
version1.0,30/03/2020 15:37,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-general-advice/,16508,610ACE37F1F3A0A09949E2449F1AC7CA
version1.0,30/03/2020 15:37,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-social-distancing#overview,13325,7DAAB6EA0AD72C8FF8C2C3E515710485
version1.0,30/03/2020 15:37,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-social-distancing/,13325,7DAAB6EA0AD72C8FF8C2C3E515710485
version1.0,30/03/2020 15:37,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/coronavirus-covid-19-check-your-symptoms/,1637,B8C852FCD24BD901925C85AEA6BE9A0A
version1.0,30/03/2020 15:38,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/coronavirus-covid-19/your-mental-wellbeing/coronavirus-covid-19-your-mental-wellbeing/,8815,8AF71F5057199FF8E4A4D72E81AEC9F6
